Region,1750,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Australia,23056,19895.793,19889.9141,19937.2246,20015.4766,20072.8379,20027.1777,19996.3145,19924.4727,19932.1953,19945.4668,19934.9668,19972.2402,20046.5996,20084.6855,20102.043,20035.3301,20038.7734,20016.998,20017.4648,20002.707,19971.4082,19964.9648,19963.3223,20022.2207,20032.5898,20035.8828,19952.3984,19958.8242,19989.3906,20061.8516,19993.6816,19962.9688,19929.248,19966.8125,19939.5
